0.100000,0.107000,0.110000,0.113000,0.116000,0.120000,0.125000,0.128000,0.130000,0.135000,
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
