0.004000,0.005700,0.006000,0.006300,0.006700,0.007300,0.007800,0.008300,0.008700,0.015000,
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
